id,pred
1130,105039.52779922518
1131,127404.17572441278
1132,176723.69237866998
1133,53542.35672205954
1134,126066.91820606356
1135,190365.23151383828
1136,82771.40895818453
1137,175845.59914120752
1138,130879.47354040481
1139,86149.9316395619
1140,124008.26911045238
1141,116862.11099048308
1142,105213.67845633253
1143,92934.9145815128
1144,164652.80445096362
1145,165208.72410386987
1146,111985.75806279853
1147,202553.829675687
1148,238078.09548767516
1149,101607.30119990115
1150,193545.95735879987
1151,155414.88609123556
1152,132638.86389131844
1153,142403.8354738406
1154,63619.68223572872
1155,202701.74847193947
1156,128053.59082283545
1157,164294.82390031172
1158,97089.90170373977
1159,87476.91819410771
1160,83018.28384286561
1161,162006.62976485398
1162,159071.973961344
1163,265621.44512309553
1164,280315.65299400967
1165,101326.7999542295
1166,150469.76992108067
1167,79118.63641518168
1168,80224.60029255692
1169,124834.4425098421
1170,122364.1402661819
1171,196421.51089598192
1172,144263.7069940879
1173,196273.7183028506
1174,94913.86793958186
1175,146598.36136868736
1176,169445.00485518994
1177,120907.63437252911
1178,165138.49183100695
1179,168034.79196792282
1180,85890.93144684006
1181,83755.56050406955
1182,158327.56561060576
1183,103156.13330032723
1184,180095.3588905204
1185,129962.81291103456
1186,94754.37487958674
1187,81019.04871189385
1188,92354.64873467898
1189,164609.16057639243
1190,97021.61114831688
1191,134246.99010903668
1192,114011.73726686416
1193,102113.3513681353
1194,97254.4866159833
1195,155306.62406394072
1196,91305.7509840806
1197,58948.71850262687
1198,127862.5791963099
1199,166516.40962660173
1200,78454.76307998016
1201,133696.3702220614
1202,114076.55928682769
1203,60008.580527166254
1204,210745.72339517297
1205,85276.46242077253
1206,95845.39558204915
1207,163496.70042023854
1208,206930.49245514255
1209,122581.62159724673
1210,85671.30498941662
1211,104137.55204107263
1212,117238.47434775997
1213,91226.0231189616
1214,182134.67933150334
1215,180727.8936034958
1216,62774.086801443016
1217,125901.92451750254
1218,134162.4728413578
1219,110836.44524903037
1220,133729.41456477018
1221,149893.9138234621
1222,106323.17847763398
1223,76134.30598256853
1224,87066.50824904046
1225,85992.26264509466
1226,97496.7900674385
1227,90069.51216078713
1228,92788.84076911956
1229,151154.84266657196
1230,99472.0291861461
1231,124875.09342670906
1232,75517.72916204063
1233,98378.48070151801
1234,65794.9600443684
1235,122890.6831256058
1236,174717.48874233384
1237,99412.27994896797
1238,118022.93276885757
1239,179645.4784765737
1240,154676.81314229406
1241,180817.30370965507
1242,125289.71526296111
1243,200618.1685082242
1244,123247.41191992536
1245,131470.64391293004
1246,89880.51240431028
1247,61466.43375499628
1248,151306.30211365595
1249,125698.12940283865
1250,146350.20895587048
1251,88441.87769070454
1252,190952.1493142522
1253,175275.5423102118
1254,216395.848755531
1255,155449.06164765684
1256,91060.26711910823
1257,97106.87766703288
1258,146312.5409410554
1259,64338.2644994678
1260,138037.29919263255
1261,145729.94817469036
1262,94957.14071415807
1263,83455.6678487768
1264,137399.70591072226
1265,115802.6634027618
1266,157269.00618859008
1267,170902.29513206054
1268,131802.35041949805
1269,141244.01570145274
1270,116840.41323309718
1271,118306.95675163344
1272,204444.8307487429
1273,143250.63192573795
1274,117595.31352157728
1275,129632.8864378971
1276,95377.18216368789
1277,163247.19581977278
1278,142725.02646843903
1279,272301.5968968859
1280,175090.7204663325
1281,88099.18564315652
1282,139775.35733526666
1283,90824.27884639148
1284,82708.63428915897
1285,149030.47668081056
1286,148031.8710584864
1287,102849.16419898486
1288,91047.57955538179
1289,87427.33729183953
1290,66050.32701301691
1291,93677.39727967046
1292,49563.49213919393
1293,252984.60997325042
1294,123681.87762764702
1295,191205.19306324795
1296,239171.87095544906
1297,183964.4427209585
1298,101256.546763035
1299,88798.5463880673
1300,164810.36966080172
