id,pred
1127,101640.3976518497
1128,112156.09698697273
1129,163286.10464640573
1130,106795.30430965504
1131,136014.85797835578
1132,183213.6337188235
1133,74570.41329433082
1134,134539.20318498462
1135,187665.6814084699
1136,84184.0263894235
1137,178415.4763881367
1138,166586.57353949797
1139,85175.76343806594
1140,134979.46001341467
1141,121043.85210010788
1142,104708.15532915451
1143,103059.55068655033
1144,171834.35655546506
1145,155741.42015122552
1146,99025.61230759567
1147,193659.06153488555
1148,225794.23661615886
1149,117202.57281545561
1150,142221.58552289335
1151,148937.65554929827
1152,92885.08315640938
1153,134871.98614136624
1154,59934.03180667205
1155,199414.52247329376
1156,134515.94854394923
1157,162830.08689644438
1158,103489.11249987714
1159,88342.59373880265
1160,85888.53573630299
1161,169619.08115490206
1162,121848.89839864726
1163,237165.0716737068
1164,248372.79415590438
1165,111926.10698077589
1166,151175.77313622623
1167,79974.44228560495
1168,82501.25551675685
1169,110692.76339139004
1170,129241.60769395338
1171,199929.88382102933
1172,131404.1208834497
1173,204126.2324847015
1174,95144.40806671913
1175,144040.50006316128
1176,181212.23197008367
1177,111708.53962510254
1178,161545.89563162567
1179,156091.479614118
1180,95215.675114849
1181,82481.84035243848
1182,173813.9096778811
1183,88979.32070253021
1184,182696.89756979552
1185,139355.69562080217
1186,107655.55381252774
1187,83131.48602694791
1188,89471.79197019612
1189,161495.25687699503
1190,87040.05408602045
1191,139332.06190573948
1192,104290.05462295644
1193,119492.16737128608
1194,93410.7052011512
1195,175276.32665935974
1196,92341.1382438452
1197,55724.03242439141
1198,143234.47148675506
1199,161700.56533453055
1200,88341.6268472434
1201,121201.47469434986
1202,125205.51289210265
1203,68659.66771423654
1204,213044.28043253953
1205,82374.77147290966
1206,88762.67602036858
1207,176837.49880770672
1208,189418.58819720964
1209,136633.46065010113
1210,80103.56158533727
1211,94480.80315638141
1212,134393.32504682953
1213,77265.937948701
1214,178702.34888076107
1215,190155.74577024026
1216,65973.91593434947
1217,121281.84912774764
1218,126608.86367738427
1219,117795.02785535483
1220,126343.59857470286
1221,142160.73270896944
1222,124073.71741412947
1223,78858.67462198099
1224,85809.49137048988
1225,92091.56786475662
1226,104825.48030877224
1227,86656.01124332251
1228,96116.37484729529
1229,142093.49304919192
1230,102415.33014141678
1231,130918.07493958232
1232,79364.42579634863
1233,96387.11209157383
1234,80498.34441984523
1235,109454.05650226458
1236,154656.00319681357
1237,110505.08202812995
1238,126649.19253180246
1239,176212.198022109
1240,165686.4717825338
1241,179490.958846257
1242,104481.8145716812
1243,180507.74585271697
1244,116919.88373446284
1245,107381.55491278582
1246,84807.46131120104
1247,57131.67590455414
1248,128595.42163384287
1249,126587.41182507388
1250,146373.58129937074
1251,106323.99987119646
1252,175015.24166824808
1253,186258.2707197363
1254,214217.38834630567
1255,143862.58937294228
1256,92344.55609837442
1257,70478.17035546177
1258,154799.45394076483
1259,58782.216080915256
1260,143099.73641418346
1261,142586.90044043225
1262,88919.56439555841
1263,68766.79616696137
1264,132820.840939179
1265,115628.46248880931
1266,160772.87365204567
1267,130126.98978387495
1268,121177.83078549121
1269,138604.79568162258
1270,137169.6164672415
1271,111569.64807440486
1272,198296.25599408004
1273,179641.2768673589
1274,124214.13753842795
1275,131670.1455766213
1276,93406.42606535542
1277,160020.10877338852
1278,128821.2040999711
1279,247406.29777359747
1280,178786.01708072645
1281,80838.04129692781
1282,150312.3993134761
1283,87777.55399617302
1284,93335.40905134066
1285,148831.70632340695
1286,139424.62236105016
1287,104187.13681573479
1288,90829.01321941498
1289,102538.6195792327
1290,66457.83377866466
1291,99841.30305612332
1292,69388.50885954523
1293,232134.48096301552
1294,114432.54300030757
1295,195712.19045049645
1296,235605.29714592447
1297,187490.53578819928
1298,92909.31818811968
1299,88686.11230092758
1300,186909.01963041787
